AQW00061705          44C    48C    53C    29C    10C     1C     2C     1C     4C     7C    21C    33C
USC00030798           0C     0C -7777C     5C    19C   123C   225C   225C    89C     6C     0C     0C
USC00030806           0C     0C     0C     2C    12C   115C   172C   144S    47S     0S     0S     0C
USC00030832           0S     0S     0C     3C    10C    95C   205C   202C    75C     2C     0C     0C
USC00030936           0S     0S     0S     1S    11R   106S   173S   166S    69S     3S     0S     0S
USC00031102           0S     0S     0S     2S    19S   136S   221S   217S   110S    12S     0S     0S
USC00031132           0S     0S     0S     2S     6S    70S   171S   172S    48S     1S     0S     0S
USC00031140           0R     0R     0R     3R    26R   123R   217R   208R   100R     5R     0R     0R
USC00031152           0C     0S     1S     4C    31C   149C   229C   223C    99S    10S     0C     0C
USC00031191           0R     0R     0R     0R    22R   118R   210R   202R    97R    12R     1R     0R
USC00031442           0R     0R     0R     2R    17R   126R   200S   180S    65S     2S     0S     0S
USC00031455           0R     0R     0R     3R     7R    91R   204R   202R    78R     3R     0R     0R
USC00031457           0Q     0Q     0Q     0Q     0Q    38Q   141Q   161Q    38Q     0Q     0Q     0Q
USC00031459           0R     0R     0R     1R    11R    92R   193R   201R    60R     0R     0R     0R
USC00031596           0R     0R -7777R -7777S     7R    91R   206R   205R    76R     2R     0R     0R
USC00031632           0S     0S     0S     2S    13C   107C   168C   150C    49S     2C     0S     0S
USC00031730           0C     0C -7777C     2S    17C   128C   210C   212S    99C     7C     0C     0C
USC00031838           0S     0S     0S     4S    15S   127S   228S   230S    87S     1S     0S     0S
USC00031900           0C     0C     0C     0C     0C     1C    18C    35C     6C     0C     0C     0C
USC00031948           0C     0C     0C     3C    10C    97C   211C   222C    89C     5S     0C     0C
USC00031962           0S     0S     0S     6S    53S   176S   232S   232S   125S    21S     0S     0S
USC00031968           0S     0S     0S     1S    21S   135S   208S   197S    69S     4S     0S     0S
USC00032148           0C     0C     0S     4S    25C   133S   201S   190C    68S     4C     1S     0C
USC00032355           0C     0S     0S    10S    76S   204S   269C   258C   159C    30C     1C     0S
USC00032356           0S     0S     0C     1S     1S    30C   121S   147C    29S     0R     0C     0S
USC00032366           0S     0S -7777S     4S    14S   130S   221S   213S    86S     4S     0S     0S
USC00032444           0R     0R     0R -7777R     2S    34R   134R   147R    39R     0R     0R     0R
USC00032540           0S     0S     0S     4S     7S    86S   190S   198S    73S     2S     0S     0S
USC00032794           0C     0C     0C -7777C     5C    58C   169C   181C    53S     1C     0C     0C
USC00032930           0S     0S -7777C     1C     6C    64C   197C   196C    55C     1C     0C     0C
USC00032962           0R     0R     0R     0R     6R    72R   185R   188R    63R     1R     0R     0R
USC00032978           0S     0S     0S     1S     4S    63S   172S   174S    58S     2S     0S     0S
USC00033132           0Q     0Q     0Q     1Q    14Q   103Q   216Q   198Q    73Q     5Q     0Q     0Q
USC00033242           0S     0C -7777S    10C    84C   218S   270S   255S   147S    19S -7777S     0S
USC00033428           0S     0C     0C     2S    15S   128S   228C   226C    99S     8S -7777S     0S
USC00033466           0C     0C     0C     3C    17C   110C   208C   215C    93C     4C     0C     0S
USC00033544           0S     0S     0S -7777S     2S    23S   108S   124S    21S     0S     0S     0S
USC00033734           0S     0S     0S     2S    11S   114S   177S   164S    52S     2S     0S     0S
USC00033821           0C     0C     0C     2S    28C   141C   191C   165C    67C     5C     0S     0C
USC00033862           0C     0C     0C     1C    10C    95C   175C   159C    51C     1C     0C     0C
USC00033909           0Q     0Q     0Q     3Q     0Q    25Q    82Q   134Q    12Q     0Q     0Q     0Q
USC00034106           0S     0S     0S     0S     1C    28C   113C   131S    27S     1S     0S     0C
USC00034134           0S     0S     0S     1S    15S   106S   202S   196R    77R     5R     0C     0S
USC00034185           0R     0R     1R     1R    20R   132R   223R   233R   113R    11R     0R     0R
USC00034528           0Q     0Q     0Q     3Q     5Q    97Q   186Q   194Q    84Q     7Q     0Q     0Q
USC00034548           0S     0S -7777S     2S    11S   102S   216S   217S    85S     5S     0S     0S
USC00034562           0S     0S     0S     4S    16S   123S   227S   208S    74S     2S     0S     0S
USC00034572           0S     0S     0S     2S     3S    57S   153S   148S    37S     1S     0S     0C
USC00034638           0C     0C     0C     2C    17C   131C   194C   187S    71C     4C     0C     0C
USC00034666           0R     0S     0S -7777S     1S    48S   141S   141S    37S -7777S     0S     0R
USC00034711           0Q     0Q     0Q     3Q    22Q   107Q   201Q   213Q    63Q     7Q     0Q     0Q
USC00034756           0C     0C     0C     1C     1C    35C   135C   167C    42C     0S     0S     0S
USC00034938           0S     0S     0S     3S    11S    94S   205S   209S    85S     3R     0R     0S
USC00034988           0C     0S     0S     2S     1S    49S   156S   178S    50S     1S     0S     0S
USC00035018           0R     0R     0R -7777R     8R    66R   198R   197R    64R     2R     0R     0R
USC00035036           0S     0S     0S     2S     3S    52S   158S   162S    37S -7777S     0S     0S
USC00035046           0R     0R     0R     2R     7R    96R   199R   184R    67R     2R     0R     0R
USC00035079           0S     0S     0R     2R     4S    60S   185R   192S    68S     3S     0S     0S
USC00035112           0S     0S     0S     2C    20C   131S   238S   232S   114S    12S     0S     0S
USC00035186           0C     0C     0C     2C     8C    92C   172C   159S    49C     1C     0C     0C
USC00035200           0C     0C     0C     3C    13C   113C   206C   202C    73C     2C     0C     0C
USC00035376           0R     0R     0R     3R     3R    87R   177R   205R    59R     0R     0R     0R
USC00035508           0R     0R     0R     2R     6R    85R   212R   208R    72R     4R     0R     0R
USC00035512           0R     0R     0R     1R    11R    86R   202R   194R    58R     0R     0R     0R
USC00035563           0C     0C     0C -7777C     6C    95C   157C   141S    38S -7777C     0C     0C
USC00035754           0S     0S     0S     2S    20S   129S   215S   201S    83S     5S     0S     0S
USC00035820           0S     0S     0S     1S     6S    80S   149S   135S    28S -7777S     0S     0S
USC00035831           0Q     0Q     0Q     0Q     9Q    73Q   165Q   169Q    54Q     4Q     0Q     0Q
USC00035866           0S     0S     0S     1S    12S   102S   194S   191S    76S     4S -7777S     0S
USC00035908           0S     0S     0S     1S     7S    94S   201S   203S    73S     3S     0S     0S
USC00036174           0Q     0Q     0Q    13Q    25Q   203Q   230Q   241Q   118Q     5Q     0Q     0Q
USC00036253           0S     0C     0S     4C    31C   143S   211C   206C    93C     6C     0C     0C
USC00036376           0S     0S     0S     2S    15S   129S   205S   199R    95S     6S     0S     0R
USC00036403           0Q     0Q     0Q     0Q     6Q    73Q   170Q   154Q    43Q     0Q     0Q     0Q
USC00036506           0S     0S     0S     2S    23S   133S   223S   207S    82S     2S     0S     0S
USC00036562           0S     0S -7777S     3S    21S   127S   218S   204S    81S     5S     0S     0S
USC00036768           0S -7777S -7777S     2S    17S   116S   232S   196S    74S     1S     0S     0S
USC00036920           0C     0C     0C     2C    27C   142C   219C   202C    97S     6S     0C     0C
USC00036928           0C     0S     0C     3C    12C    93C   201C   196C    66S     1C     0C     0C
USC00037488           0S     0S     0S     3S     8S    87S   207S   212S    76S     3S     0S     0S
USC00037582           0S     0S     0S -7777S     9S    98S   195S   198S    77S     3S     0S     0S
USC00037712           0C     0S     0S     2S     9C   113C   179C   170S    62C     2C     0C     0S
USC00038010           0Q     0Q     0Q     6Q     4Q    78Q   206Q   208Q    74Q     6Q     0Q     0Q
USC00038052           0S     0S     0S     0S    10S   103S   161S   150S    45S     3S     0S     0S
USC00038084           0R     0R     0R     5R    11R   107R   223R   198R    67R     3R     1R     0R
USC00040029           0R     0R     0R     0R     5R    28R   131R   122R    52R     2R     0R     0R
USC00040136           0S     0S     1R     6R    10S    33R    93R   113S    94R    25R     2R     0S
USC00040161           0S     0S     0S     0S     8S    37S   164S   139R    46S     2R     0R     0R
USC00040192           1R     5R     8R    15R    20R    27R    84R   113R    97R    51R    13R -7777R
USC00040212           0S     0S     0S     1S    12S    49S    89S    83S    44S     8S     0S     0S
USC00040232           0S     0S     0R     3S    35S    95S   189S   146S    89C    13S     0S     0S
USC00040343           0S     0S -7777S     7S    69S   186S   288S   286S   200S    62S     0S     0S
USC00040379           0C     0C     0C     1C    27C   112C   231C   212C   111C    13C     0S     0S
USC00040383           0C     0S     0C     0C    22C    84S   190S   180C    90S    13C     0S     0C
USC00040436           0R -7777R    12R    98R   221R   286R   310R   307R   265R   115R     1R     0R
USC00040444           0Q     0Q     0Q    22Q    63Q   179Q   284Q   268Q   163Q    44Q     1Q     0Q
USC00040449           0S     0S     0S     3S    30S   117S   246S   257S   164S    26S     0S     0S
USC00040521           0S     0S -7777S    19S   106S   240S   303S   298C   207C    41C     0C     0S
USC00040673           0S     0S     1S     8S    26S    54S    73S    84S    82S    35S     1S     0S
USC00040693           0R     0R     0R     3S     5S    10R     5S     5R    17R     7R     0R     0R
USC00040738           0R     0R     0R     6R    48R   114R   238S   242R   139R    23R     0R     0R
USC00040741           0S     0S     0C     0S     0C -7777C     9C     2C     0S     0S     0C     0S
USC00040755           0Q     0Q     0Q     0Q     0Q     0Q     9Q     8Q     1Q     0Q     0Q     0Q
USC00040790           0R     0R     0R     5R    16R    19R    12R    15R    22R     9R     0R     0R
USC00040924           0S     2S    31S   132S   251S   295S   310R   307S   283R   171S     7R     0S
USC00040931           0S     0S     0S     0S     0S     8S    60S    52S     6S     0S     0S     0S
USC00040943           0C     0C     0C     0S     0C -7777S     1C     0C     0C     0C     0C     0S
USC00040983           0S     2S    22S    92S   216S   279S   309S   305S   274S   156S    12S     0S
USC00041018           0R     0S     0R     0R     0R     3S    27R    23R     5R     0R     0S     0R
USC00041048           0S     3S    32S   101S   236R   289S   310S   309S   284S   189R    18R     0R
USC00041072           0S     0S     0S     0S     0S     1S    24S    14S -7777S     0S     0S     0S
USC00041214           0R     0R     0R     0R    11R    37R   148R   143R    63R    10R     0R     0R
USC00041244           0S     0S -7777S    20S    90S   187S   283S   263S   172S    40S -7777S     0S
USC00041253           0S     1S     4S    21S    42S    89S   181S   189S   133S    73S    13S     0S
USC00041277           0C     0C     0S     0S -7777S     1S    14C     9C -7777S     0C     0C     0C
USC00041312           0R     0S     0S     8S    32S    94S   176S   164S   127S    38S     0R     0R
USC00041316           0C     0C     0C     0C     6C    20C   104C    83C    21C     0C     0C     0C
USC00041428           0S     0S     0S     3S    42S   121S   227S   205S   124S    25S     0S     0S
USC00041476           0R     0R     0R     0R     3R    16R   118S    98S    24R -7777R     0R     0R
USC00041484       -7777R     2R     9R    41R    73R   140R   241R   262R   193R    82R    14R     0R
USC00041497           0S     0S     0S     0S     1S    10S    66S    51S     9S     0S     0S     0S
USC00041534           0Q     0Q     0Q     7Q    10Q    22Q    12Q    18Q    54Q    20Q     1Q     0Q
USC00041606           0R     0R     0R     0R    14R    64R   180R   183R    81R    12R     0R     0R
USC00041614           0S     0S     0S     0S     3S    23S   133S   106S    22S     1S     0S     0S
USC00041697           0C     0C     0C     0C     3C    24C   113C   104C    27C     1C     0C     0S
USC00041700           0S     0S     0S     0S     1S    10S    57S    49S     9S     0S     0S     0S
USC00041715           0R     0R     0R     7R    65R   134R   228R   217R   159R    40R     0R     0R
